,poleid,s_num,stype,CH,simu_rate,S_position,X_location,mac_x_v,mac_y_v,mac_z_v,corrcoef_x,corrcoef_y,corrcoef_z,total,X_point_X,X_point_Y,prediction,breakstate
0,0000D711,,,,,,,,,,,,,,,,OK,N
0,0000E741,,,,,,,,,,,,,,,,OK,N
0,0000H036,,,,,,,,,,,,,,,,OK,N
0,0000H932,,,,,,,,,,,,,,,,OK,N
0,00013262,,,,,,,,,,,,,,,,OK,N
0,00022231,,,,,,,,,,,,,,,,OK,N
0,00022431,,,,,,,,,,,,,,,,OK,N
0,0002A811,,,,,,,,,,,,,,,,OK,N
0,0002D711,,,,,,,,,,,,,,,,OK,N
0,0003C043,,,,,,,,,,,,,,,,OK,N
0,0003R341,,,,,,,,,,,,,,,,OK,N
0,0004C533,,,,,,,,,,,,,,,,OK,N
0,0004C621,,,,,,,,,,,,,,,,OK,N
0,0004F952,,,,,,,,,,,,,,,,OK,N
0,0004Q991,,,,,,,,,,,,,,,,OK,N
0,0004W273,,,,,,,,,,,,,,,,OK,N
0,0008B441,,,,,,,,,,,,,,,,OK,N
0,00093752,,,,,,,,,,,,,,,,OK,N
0,00093783,,,,,,,,,,,,,,,,OK,N
0,0009C751,,,,,,,,,,,,,,,,OK,N
0,00101141,,,,,,,,,,,,,,,,OK,N
0,00111147,,,,,,,,,,,,,,,,OK,N
0,00111191,,,,,,,,,,,,,,,,OK,N
0,00111461,,,,,,,,,,,,,,,,OK,N
0,00132404,,,,,,,,,,,,,,,,OK,N
0,00133511,,,,,,,,,,,,,,,,OK,N
0,00152422,,,,,,,,,,,,,,,,OK,N
0,00153611,,,,,,,,,,,,,,,,OK,N
0,0100D931,,,,,,,,,,,,,,,,OK,N
0,0100R761,,,,,,,,,,,,,,,,OK,N
0,01021441,,,,,,,,,,,,,,,,OK,N
0,0102F451,,,,,,,,,,,,,,,,OK,N
0,0103F561,,,,,,,,,,,,,,,,OK,N
0,0104Q832,,,,,,,,,,,,,,,,OK,N
0,0104W001,,,,,,,,,,,,,,,,OK,N
0,0104Y442,,,,,,,,,,,,,,,,OK,N
0,0104Y533,,,,,,,,,,,,,,,,OK,N
0,0104Y821,,,,,,,,,,,,,,,,OK,N
0,0104Z003,,,,,,,,,,,,,,,,OK,N
0,0104Z501,,,,,,,,,,,,,,,,OK,N
0,01981432,,,,,,,,,,,,,,,,OK,N
0,0200D832,,,,,,,,,,,,,,,,OK,N
0,0200R201,,,,,,,,,,,,,,,,OK,N
0,0200W323,,,,,,,,,,,,,,,,OK,N
0,0201D291,,,,,,,,,,,,,,,,OK,N
0,0201D341,,,,,,,,,,,,,,,,OK,N
0,0201F422,,,,,,,,,,,,,,,,OK,N
0,0201Q022,,,,,,,,,,,,,,,,OK,N
0,0202R481,,,,,,,,,,,,,,,,OK,N
0,0202R581,,,,,,,,,,,,,,,,OK,N
0,0203C011,,,,,,,,,,,,,,,,OK,N
0,0203C021,,,,,,,,,,,,,,,,OK,N
0,0204R151,,,,,,,,,,,,,,,,OK,N
0,02974832,,,,,,,,,,,,,,,,OK,N
0,0297E911,,,,,,,,,,,,,,,,OK,N
0,02981601,,,,,,,,,,,,,,,,OK,N
0,0298Q631,,,,,,,,,,,,,,,,OK,N
0,02994362,,,,,,,,,,,,,,,,OK,N
0,0299B551,,,,,,,,,,,,,,,,OK,N
0,0299B882,,,,,,,,,,,,,,,,OK,N
0,03942861,,,,,,,,,,,,,,,,OK,N
0,03954151,,,,,,,,,,,,,,,,OK,N
0,03954183,,,,,,,,,,,,,,,,OK,N
0,0396W111,,,,,,,,,,,,,,,,OK,N
0,03972152,,,,,,,,,,,,,,,,OK,N
0,03972202,,,,,,,,,,,,,,,,OK,N
0,03972382,,,,,,,,,,,,,,,,OK,N
0,0397B541,,,,,,,,,,,,,,,,OK,N
0,0397B732,,,,,,,,,,,,,,,,OK,N
0,0397C325,,,,,,,,,,,,,,,,OK,N
0,0397C342,,,,,,,,,,,,,,,,OK,N
0,0397D512,,,,,,,,,,,,,,,,OK,N
0,0397D521,,,,,,,,,,,,,,,,OK,N
0,0397Q021,,,,,,,,,,,,,,,,OK,N
0,0397Q201,,,,,,,,,,,,,,,,OK,N
0,03982932,,,,,,,,,,,,,,,,OK,N
0,03984631,,,,,,,,,,,,,,,,OK,N
0,03984681,,,,,,,,,,,,,,,,OK,N
0,04993822,,,,,,,,,,,,,,,,OK,N
0,04994461,,,,,,,,,,,,,,,,OK,N
0,05984562,,,,,,,,,,,,,,,,OK,N
0,05994271,,,,,,,,,,,,,,,,OK,N
0,06983462,,,,,,,,,,,,,,,,OK,N
0,06993031,,,,,,,,,,,,,,,,OK,N
0,8807E261,,,,,,,,,,,,,,,,OK,N
0,91083037,,,,,,,,,,,,,,,,OK,N
0,95132704,,,,,,,,,,,,,,,,OK,N
0,95134992,,,,,,,,,,,,,,,,OK,N
0,96141313,,,,,,,,,,,,,,,,OK,N
0,96141431,,,,,,,,,,,,,,,,OK,N
0,96142831,,,,,,,,,,,,,,,,OK,N
0,96152742,,,,,,,,,,,,,,,,OK,N
0,96152974,,,,,,,,,,,,,,,,OK,N
0,96152975,,,,,,,,,,,,,,,,OK,N
0,97012265,,,,,,,,,,,,,,,,OK,N
0,97034092,,,,,,,,,,,,,,,,OK,N
0,9703P672,,,,,,,,,,,,,,,,OK,N
0,9707G762,,,,,,,,,,,,,,,,OK,N
0,9707H072,,,,,,,,,,,,,,,,OK,N
0,9707H481,,,,,,,,,,,,,,,,OK,N
0,9707H982,,,,,,,,,,,,,,,,OK,N
0,97092212,,,,,,,,,,,,,,,,OK,N
0,9709B311,,,,,,,,,,,,,,,,OK,N
0,9709B401,,,,,,,,,,,,,,,,OK,N
0,9709X891,,,,,,,,,,,,,,,,OK,N
0,97163984,,,,,,,,,,,,,,,,OK,N
0,98012383,,,,,,,,,,,,,,,,OK,N
0,9802Y832,,,,,,,,,,,,,,,,OK,N
0,9806R351,,,,,,,,,,,,,,,,OK,N
0,9806R651,,,,,,,,,,,,,,,,OK,N
0,9807A321,,,,,,,,,,,,,,,,OK,N
0,9807A531,,,,,,,,,,,,,,,,OK,N
0,9807E291,,,,,,,,,,,,,,,,OK,N
0,98094962,,,,,,,,,,,,,,,,OK,N
0,98131482,,,,,,,,,,,,,,,,OK,N
0,98131671,,,,,,,,,,,,,,,,OK,N
0,98143211,,,,,,,,,,,,,,,,OK,N
0,98143302,,,,,,,,,,,,,,,,OK,N
0,9902E961,,,,,,,,,,,,,,,,OK,N
0,9903H621,,,,,,,,,,,,,,,,OK,N
0,9903H721,,,,,,,,,,,,,,,,OK,N
0,9903H822,,,,,,,,,,,,,,,,OK,N
0,9904E152,,,,,,,,,,,,,,,,OK,N
0,9904E402,,,,,,,,,,,,,,,,OK,N
0,99054271,,,,,,,,,,,,,,,,OK,N
0,99062771,,,,,,,,,,,,,,,,OK,N
0,9906A921,,,,,,,,,,,,,,,,OK,N
0,99072852,,,,,,,,,,,,,,,,OK,N
0,99072941,,,,,,,,,,,,,,,,OK,N
0,9907Z141,,,,,,,,,,,,,,,,OK,N
0,9907Z361,,,,,,,,,,,,,,,,OK,N
0,9908C971,,,,,,,,,,,,,,,,OK,N
0,99093621,,,,,,,,,,,,,,,,OK,N
0,99093722,,,,,,,,,,,,,,,,OK,N
0,99093911,,,,,,,,,,,,,,,,OK,N
0,9909P071,,,,,,,,,,,,,,,,OK,N
0,9909Z042,,,,,,,,,,,,,,,,OK,N
0,99111941,,,,,,,,,,,,,,,,OK,N
0,99121902,,,,,,,,,,,,,,,,OK,N
0,99122831,,,,,,,,,,,,,,,,OK,N
0,99124443,,,,,,,,,,,,,,,,OK,N
0,99124623,,,,,,,,,,,,,,,,OK,N
0,99124711,,,,,,,,,,,,,,,,OK,N
0,9912B131,,,,,,,,,,,,,,,,OK,N
0,9912B323,,,,,,,,,,,,,,,,OK,N
0,99131031,,,,,,,,,,,,,,,,OK,N
0,99131032,,,,,,,,,,,,,,,,OK,N
0,99133361,,,,,,,,,,,,,,,,OK,N
0,9913R691,,,,,,,,,,,,,,,,OK,N
0,99144251,,,,,,,,,,,,,,,,OK,N
